id,oracleId,label,projectName,packageName,className,javadocTag,methodJavadoc,methodSourceCode,classJavadoc,oracleSoFar,token,tokenClass,tokenInfo,notes
,2,FALSE,commons-math3-3.6.1,org.apache.commons.math3.analysis.polynomials,PolynomialFunction,@throws NoDataException if {@code coefficients} is empty.,"/** {@inheritDoc}
     * @since 3.1
     * @throws NoDataException if {@code coefficients} is empty.
     * @throws NullArgumentException if {@code coefficients} is {@code null}.
     */","public DerivativeStructure value(final DerivativeStructure t)
        throws NullArgumentException, NoDataException {
        MathUtils.checkNotNull(coefficients);
        int n = coefficients.length;
        if (n == 0) {
            throw new NoDataException(LocalizedFormats.EMPTY_POLYNOMIALS_COEFFICIENTS_ARRAY);
        }
        DerivativeStructure result =
                new DerivativeStructure(t.getFreeParameters(), t.getOrder(), coefficients[n - 1]);
        for (int j = n - 2; j >= 0; j--) {
            result = result.multiply(t).add(coefficients[j]);
        }
        return result;
    }","/**
 * Immutable representation of a real polynomial function with real coefficients.
 * <p>
 * <a href=""http://mathworld.wolfram.com/HornersMethod.html"">Horner's Method</a>
 * is used to evaluate the function.</p>
 *
 */",,RealFieldElement,Class,[RealFieldElement; org.apache.commons.math3],
,2,TRUE,commons-math3-3.6.1,org.apache.commons.math3.analysis.polynomials,PolynomialFunction,@throws NoDataException if {@code coefficients} is empty.,"/** {@inheritDoc}
     * @since 3.1
     * @throws NoDataException if {@code coefficients} is empty.
     * @throws NullArgumentException if {@code coefficients} is {@code null}.
     */","public DerivativeStructure value(final DerivativeStructure t)
        throws NullArgumentException, NoDataException {
        MathUtils.checkNotNull(coefficients);
        int n = coefficients.length;
        if (n == 0) {
            throw new NoDataException(LocalizedFormats.EMPTY_POLYNOMIALS_COEFFICIENTS_ARRAY);
        }
        DerivativeStructure result =
                new DerivativeStructure(t.getFreeParameters(), t.getOrder(), coefficients[n - 1]);
        for (int j = n - 2; j >= 0; j--) {
            result = result.multiply(t).add(coefficients[j]);
        }
        return result;
    }","/**
 * Immutable representation of a real polynomial function with real coefficients.
 * <p>
 * <a href=""http://mathworld.wolfram.com/HornersMethod.html"">Horner's Method</a>
 * is used to evaluate the function.</p>
 *
 */",this,.,Period,,
,2,FALSE,commons-math3-3.6.1,org.apache.commons.math3.analysis.polynomials,PolynomialFunction,@throws NoDataException if {@code coefficients} is empty.,"/** {@inheritDoc}
     * @since 3.1
     * @throws NoDataException if {@code coefficients} is empty.
     * @throws NullArgumentException if {@code coefficients} is {@code null}.
     */","public DerivativeStructure value(final DerivativeStructure t)
        throws NullArgumentException, NoDataException {
        MathUtils.checkNotNull(coefficients);
        int n = coefficients.length;
        if (n == 0) {
            throw new NoDataException(LocalizedFormats.EMPTY_POLYNOMIALS_COEFFICIENTS_ARRAY);
        }
        DerivativeStructure result =
                new DerivativeStructure(t.getFreeParameters(), t.getOrder(), coefficients[n - 1]);
        for (int j = n - 2; j >= 0; j--) {
            result = result.multiply(t).add(coefficients[j]);
        }
        return result;
    }","/**
 * Immutable representation of a real polynomial function with real coefficients.
 * <p>
 * <a href=""http://mathworld.wolfram.com/HornersMethod.html"">Horner's Method</a>
 * is used to evaluate the function.</p>
 *
 */",this,#ERROR!,EqIneqOperator,,
,2,FALSE,commons-math3-3.6.1,org.apache.commons.math3.analysis.polynomials,PolynomialFunction,@throws NoDataException if {@code coefficients} is empty.,"/** {@inheritDoc}
     * @since 3.1
     * @throws NoDataException if {@code coefficients} is empty.
     * @throws NullArgumentException if {@code coefficients} is {@code null}.
     */","public DerivativeStructure value(final DerivativeStructure t)
        throws NullArgumentException, NoDataException {
        MathUtils.checkNotNull(coefficients);
        int n = coefficients.length;
        if (n == 0) {
            throw new NoDataException(LocalizedFormats.EMPTY_POLYNOMIALS_COEFFICIENTS_ARRAY);
        }
        DerivativeStructure result =
                new DerivativeStructure(t.getFreeParameters(), t.getOrder(), coefficients[n - 1]);
        for (int j = n - 2; j >= 0; j--) {
            result = result.multiply(t).add(coefficients[j]);
        }
        return result;
    }","/**
 * Immutable representation of a real polynomial function with real coefficients.
 * <p>
 * <a href=""http://mathworld.wolfram.com/HornersMethod.html"">Horner's Method</a>
 * is used to evaluate the function.</p>
 *
 */",this,!=,EqIneqOperator,,
,2,FALSE,commons-math3-3.6.1,org.apache.commons.math3.analysis.polynomials,PolynomialFunction,@throws NoDataException if {@code coefficients} is empty.,"/** {@inheritDoc}
     * @since 3.1
     * @throws NoDataException if {@code coefficients} is empty.
     * @throws NullArgumentException if {@code coefficients} is {@code null}.
     */","public DerivativeStructure value(final DerivativeStructure t)
        throws NullArgumentException, NoDataException {
        MathUtils.checkNotNull(coefficients);
        int n = coefficients.length;
        if (n == 0) {
            throw new NoDataException(LocalizedFormats.EMPTY_POLYNOMIALS_COEFFICIENTS_ARRAY);
        }
        DerivativeStructure result =
                new DerivativeStructure(t.getFreeParameters(), t.getOrder(), coefficients[n - 1]);
        for (int j = n - 2; j >= 0; j--) {
            result = result.multiply(t).add(coefficients[j]);
        }
        return result;
    }","/**
 * Immutable representation of a real polynomial function with real coefficients.
 * <p>
 * <a href=""http://mathworld.wolfram.com/HornersMethod.html"">Horner's Method</a>
 * is used to evaluate the function.</p>
 *
 */",this,instanceof,InstanceOfOperator,,
,2,TRUE,commons-math3-3.6.1,org.apache.commons.math3.analysis.polynomials,PolynomialFunction,@throws NoDataException if {@code coefficients} is empty.,"/** {@inheritDoc}
     * @since 3.1
     * @throws NoDataException if {@code coefficients} is empty.
     * @throws NullArgumentException if {@code coefficients} is {@code null}.
     */","public DerivativeStructure value(final DerivativeStructure t)
        throws NullArgumentException, NoDataException {
        MathUtils.checkNotNull(coefficients);
        int n = coefficients.length;
        if (n == 0) {
            throw new NoDataException(LocalizedFormats.EMPTY_POLYNOMIALS_COEFFICIENTS_ARRAY);
        }
        DerivativeStructure result =
                new DerivativeStructure(t.getFreeParameters(), t.getOrder(), coefficients[n - 1]);
        for (int j = n - 2; j >= 0; j--) {
            result = result.multiply(t).add(coefficients[j]);
        }
        return result;
    }","/**
 * Immutable representation of a real polynomial function with real coefficients.
 * <p>
 * <a href=""http://mathworld.wolfram.com/HornersMethod.html"">Horner's Method</a>
 * is used to evaluate the function.</p>
 *
 */",this.,getCoefficients,MethodName,[PolynomialFunction; org.apache.commons.math3.analysis.polynomials; public double\[\] getCoefficients()],
,2,FALSE,commons-math3-3.6.1,org.apache.commons.math3.analysis.polynomials,PolynomialFunction,@throws NoDataException if {@code coefficients} is empty.,"/** {@inheritDoc}
     * @since 3.1
     * @throws NoDataException if {@code coefficients} is empty.
     * @throws NullArgumentException if {@code coefficients} is {@code null}.
     */","public DerivativeStructure value(final DerivativeStructure t)
        throws NullArgumentException, NoDataException {
        MathUtils.checkNotNull(coefficients);
        int n = coefficients.length;
        if (n == 0) {
            throw new NoDataException(LocalizedFormats.EMPTY_POLYNOMIALS_COEFFICIENTS_ARRAY);
        }
        DerivativeStructure result =
                new DerivativeStructure(t.getFreeParameters(), t.getOrder(), coefficients[n - 1]);
        for (int j = n - 2; j >= 0; j--) {
            result = result.multiply(t).add(coefficients[j]);
        }
        return result;
    }","/**
 * Immutable representation of a real polynomial function with real coefficients.
 * <p>
 * <a href=""http://mathworld.wolfram.com/HornersMethod.html"">Horner's Method</a>
 * is used to evaluate the function.</p>
 *
 */",this.,value,MethodName,[PolynomialFunction; org.apache.commons.math3.analysis.polynomials; public double value(double x)],
,2,FALSE,commons-math3-3.6.1,org.apache.commons.math3.analysis.polynomials,PolynomialFunction,@throws NoDataException if {@code coefficients} is empty.,"/** {@inheritDoc}
     * @since 3.1
     * @throws NoDataException if {@code coefficients} is empty.
     * @throws NullArgumentException if {@code coefficients} is {@code null}.
     */","public DerivativeStructure value(final DerivativeStructure t)
        throws NullArgumentException, NoDataException {
        MathUtils.checkNotNull(coefficients);
        int n = coefficients.length;
        if (n == 0) {
            throw new NoDataException(LocalizedFormats.EMPTY_POLYNOMIALS_COEFFICIENTS_ARRAY);
        }
        DerivativeStructure result =
                new DerivativeStructure(t.getFreeParameters(), t.getOrder(), coefficients[n - 1]);
        for (int j = n - 2; j >= 0; j--) {
            result = result.multiply(t).add(coefficients[j]);
        }
        return result;
    }","/**
 * Immutable representation of a real polynomial function with real coefficients.
 * <p>
 * <a href=""http://mathworld.wolfram.com/HornersMethod.html"">Horner's Method</a>
 * is used to evaluate the function.</p>
 *
 */",this.,degree,MethodName,[PolynomialFunction; org.apache.commons.math3.analysis.polynomials; public int degree()],
,2,FALSE,commons-math3-3.6.1,org.apache.commons.math3.analysis.polynomials,PolynomialFunction,@throws NoDataException if {@code coefficients} is empty.,"/** {@inheritDoc}
     * @since 3.1
     * @throws NoDataException if {@code coefficients} is empty.
     * @throws NullArgumentException if {@code coefficients} is {@code null}.
     */","public DerivativeStructure value(final DerivativeStructure t)
        throws NullArgumentException, NoDataException {
        MathUtils.checkNotNull(coefficients);
        int n = coefficients.length;
        if (n == 0) {
            throw new NoDataException(LocalizedFormats.EMPTY_POLYNOMIALS_COEFFICIENTS_ARRAY);
        }
        DerivativeStructure result =
                new DerivativeStructure(t.getFreeParameters(), t.getOrder(), coefficients[n - 1]);
        for (int j = n - 2; j >= 0; j--) {
            result = result.multiply(t).add(coefficients[j]);
        }
        return result;
    }","/**
 * Immutable representation of a real polynomial function with real coefficients.
 * <p>
 * <a href=""http://mathworld.wolfram.com/HornersMethod.html"">Horner's Method</a>
 * is used to evaluate the function.</p>
 *
 */",this.,add,MethodName,[PolynomialFunction; org.apache.commons.math3.analysis.polynomials; public PolynomialFunction add(final PolynomialFunction p)],
,2,FALSE,commons-math3-3.6.1,org.apache.commons.math3.analysis.polynomials,PolynomialFunction,@throws NoDataException if {@code coefficients} is empty.,"/** {@inheritDoc}
     * @since 3.1
     * @throws NoDataException if {@code coefficients} is empty.
     * @throws NullArgumentException if {@code coefficients} is {@code null}.
     */","public DerivativeStructure value(final DerivativeStructure t)
        throws NullArgumentException, NoDataException {
        MathUtils.checkNotNull(coefficients);
        int n = coefficients.length;
        if (n == 0) {
            throw new NoDataException(LocalizedFormats.EMPTY_POLYNOMIALS_COEFFICIENTS_ARRAY);
        }
        DerivativeStructure result =
                new DerivativeStructure(t.getFreeParameters(), t.getOrder(), coefficients[n - 1]);
        for (int j = n - 2; j >= 0; j--) {
            result = result.multiply(t).add(coefficients[j]);
        }
        return result;
    }","/**
 * Immutable representation of a real polynomial function with real coefficients.
 * <p>
 * <a href=""http://mathworld.wolfram.com/HornersMethod.html"">Horner's Method</a>
 * is used to evaluate the function.</p>
 *
 */",this.,subtract,MethodName,[PolynomialFunction; org.apache.commons.math3.analysis.polynomials; public PolynomialFunction subtract(final PolynomialFunction p)],
